name,orig_name,state,orig_county,established,discontinued,continuous,stamp_index,id,coordinates,duration,gnis_match,gnis_name,gnis_state,gnis_feature_id,gnis_feature_class,gnis_orig_county,gnis_latitude,gnis_longitude,latitude,longitude,state_full,state_latitude,state_longitude
HICKORY RIDGE,HICKORY RIDGE,MO,Cape Girardeau,1856.0,1875.0,False,6.0,26390,True,19.0,True,HICKORY RIDGE,MO,730556.0,Populated Place,Cape Girardeau,37.1733852,-89.8050926,37.1733852,-89.8050926,Missouri,38.29739780113773,-92.40621321592816
HICKS CITY,HICKS CITY,MO,Jackson,1872.0,1906.0,True,5.0,26419,True,34.0,True,HICKS CITY,MO,755616.0,Populated Place,Jackson,38.8855642,-94.123834,38.8855642,-94.123834,Missouri,38.29739780113773,-92.40621321592816
HICO,HICO,MO,Dallas,1903.0,1907.0,True,6.0,26430,True,4.0,True,HICO,MO,735007.0,Populated Place,Dallas,37.5694863,-93.005183,37.5694863,-93.005183,Missouri,38.29739780113773,-92.40621321592816
HIGDON,HIGDON,MO,Madison,1895.0,1942.0,True,2.0,26441,True,47.0,True,HIGDON,MO,750314.0,Populated Place,Madison,37.5928319,-90.167893,37.5928319,-90.167893,Missouri,38.29739780113773,-92.40621321592816
HIGGERSON,HIGGERSON,MO,New Madrid,1902.0,1908.0,True,6.0,26451,True,6.0,True,HIGGERSON,MO,746835.0,School,New Madrid,36.5878381,-89.3981291,36.5878381,-89.3981291,Missouri,38.29739780113773,-92.40621321592816
HIGH BLUE,HIGH BLUE,MO,Cass,1860.0,1872.0,False,6.0,26470,True,12.0,True,HIGH BLUE,MO,745910.0,School,Cass,38.8244525,-94.5666213,38.8244525,-94.5666213,Missouri,38.29739780113773,-92.40621321592816
HIGH GATE,HIGH GATE,MO,Maries,1877.0,1971.0,True,1.0,26486,True,94.0,True,HIGH GATE,MO,719519.0,Populated Place,Maries,38.1578223,-91.6748825,38.1578223,-91.6748825,Missouri,38.29739780113773,-92.40621321592816
HIGH GROVE,HIGH GROVE,MO,Maries,1862.0,1909.0,True,3.0,26488,True,47.0,True,HIGH GROVE,MO,740550.0,Locale,Maries,38.070321,-91.6601581,38.070321,-91.6601581,Missouri,38.29739780113773,-92.40621321592816
HIGH POINT,HIGH POINT,MO,Moniteau,1844.0,1973.0,True,1.0,26501,True,129.0,True,HIGH POINT,MO,719534.0,Populated Place,Moniteau,38.4844718,-92.5907449,38.4844718,-92.5907449,Missouri,38.29739780113773,-92.40621321592816
HIGH PRAIRIE,HIGH PRAIRIE,MO,Webster,1872.0,1891.0,False,5.0,26505,True,19.0,True,HIGH PRAIRIE,MO,737881.0,Populated Place,Webster,37.2953264,-92.7651722,37.2953264,-92.7651722,Missouri,38.29739780113773,-92.40621321592816
HIGHLAND,HIGHLAND,MO,Jackson,1848.0,1853.0,True,7.0,26530,True,5.0,True,HIGHLAND,MO,719562.0,Cemetery,Jackson,39.0852756,-94.4763343,39.0852756,-94.4763343,Missouri,38.29739780113773,-92.40621321592816
HIGHLAND,HIGHLAND,MO,Moniteau,1870.0,1872.0,True,7.0,26531,True,2.0,True,HIGHLAND,MO,719561.0,Cemetery,Moniteau,38.5400182,-92.7004626,38.5400182,-92.7004626,Missouri,38.29739780113773,-92.40621321592816
HIGHLAND,HIGHLAND,MO,Perry,1889.0,1906.0,True,5.0,26532,True,17.0,True,HIGHLAND,MO,719560.0,Populated Place,Perry,37.6644984,-89.8914966,37.6644984,-89.8914966,Missouri,38.29739780113773,-92.40621321592816
HIGHVIEW,HIGHVIEW,MO,Lincoln,1894.0,1904.0,True,2.0,26592,True,10.0,True,HIGHVIEW,MO,765608.0,Post Office,Lincoln,38.9555556,-90.8094444,38.9555556,-90.8094444,Missouri,38.29739780113773,-92.40621321592816
HILBERT,HILBERT,MO,Butler,1881.0,1884.0,True,6.0,26603,True,3.0,True,HILBERT,MO,750334.0,Populated Place,Butler,36.825332,-90.4167779,36.825332,-90.4167779,Missouri,38.29739780113773,-92.40621321592816
HILBERTON,HILBERTON,MO,Adair,1904.0,1905.0,True,7.0,26604,True,1.0,True,HILBERTON,MO,733660.0,Locale,Adair,40.3141944,-92.6921412,40.3141944,-92.6921412,Missouri,38.29739780113773,-92.40621321592816
HILDA,HILDA,MO,Taney,1896.0,1975.0,False,1.0,26606,True,79.0,True,HILDA,MO,750324.0,Populated Place,Taney,36.6636729,-92.98212,36.6636729,-92.98212,Missouri,38.29739780113773,-92.40621321592816
HILDERBRAND,HILDERBRAND,MO,Cape Girardeau,1905.0,1954.0,True,1.0,26609,True,49.0,True,HILDERBRAND,MO,731583.0,Populated Place,Cape Girardeau,37.5756089,-89.8539929,37.5756089,-89.8539929,Missouri,38.29739780113773,-92.40621321592816
HILDRAY,HILDRAY,MO,Pike,1900.0,1904.0,True,5.0,26610,True,4.0,True,HILDREY,MO,759554.0,Post Office,Pike,39.2044876,-91.2395921,39.2044876,-91.2395921,Missouri,38.29739780113773,-92.40621321592816
HILER,HILER,MO,Jackson,1893.0,1902.0,True,5.0,26612,True,9.0,True,HILER,MO,759969.0,Post Office,Jackson,39.0761175,-94.1996689,39.0761175,-94.1996689,Missouri,38.29739780113773,-92.40621321592816
HILL CITY,HILL CITY,MO,Barry,1874.0,1880.0,True,6.0,26630,True,6.0,True,HILL CITY,MO,750327.0,Populated Place,Barry,36.6661756,-93.6718601,36.6661756,-93.6718601,Missouri,38.29739780113773,-92.40621321592816
HILLARD,HILLARD,MO,Butler,1884.0,1906.0,True,5.0,26645,True,22.0,True,HILLARD,MO,750334.0,Populated Place,Butler,36.825332,-90.4167779,36.825332,-90.4167779,Missouri,38.29739780113773,-92.40621321592816
HILLDALE,HILLDALE,MO,Howard,1894.0,1910.0,True,3.0,26649,True,16.0,True,HILLDALE,MO,740929.0,Populated Place,Howard,39.063091,-92.561294,39.063091,-92.561294,Missouri,38.29739780113773,-92.40621321592816
HILLSBORO STATION,HILLSBORO STATION,MO,Jefferson,1858.0,1863.0,True,5.0,26682,True,5.0,True,HILLSBORO,MO,2782705.0,Post Office,Jefferson,38.2267537,-90.5607739,38.2267537,-90.5607739,Missouri,38.29739780113773,-92.40621321592816
HILO,HILO,MO,Douglas,1906.0,1924.0,True,3.0,26729,True,18.0,True,HILO,MO,733889.0,Populated Place,Douglas,36.813114,-92.5323872,36.813114,-92.5323872,Missouri,38.29739780113773,-92.40621321592816
HIMMEL,HIMMEL,MO,Stoddard,1920.0,1923.0,False,5.0,26751,True,3.0,True,HIMMEL,MO,740930.0,Populated Place,Stoddard,36.9761608,-89.7528618,36.9761608,-89.7528618,Missouri,38.29739780113773,-92.40621321592816
HINCH,HINCH,MO,Crawford,1896.0,1954.0,True,1.0,26753,True,58.0,True,HINCH,MO,750337.0,Populated Place,Crawford,38.0628243,-91.155418,38.0628243,-91.155418,Missouri,38.29739780113773,-92.40621321592816
HINKLE,HINKLE,MO,Macon,1894.0,1900.0,True,5.0,26778,True,6.0,True,WINKLE,MO,733731.0,School,Macon,39.6658668,-92.5046301,39.6658668,-92.5046301,Missouri,38.29739780113773,-92.40621321592816
HINKLE,HINKLE,MO,Phelps,1914.0,1937.0,True,2.0,26779,True,23.0,True,HINKLE,MO,744561.0,Locale,Phelps,38.0872661,-91.5529341,38.0872661,-91.5529341,Missouri,38.29739780113773,-92.40621321592816
HINTON,HINTON,MO,Boone,1885.0,1907.0,True,5.0,26802,True,22.0,True,HINTON,MO,719633.0,Populated Place,Boone,39.0536507,-92.3404594,39.0536507,-92.3404594,Missouri,38.29739780113773,-92.40621321592816
HIRAM,HIRAM,MO,Wayne,1900.0,2002.0,True,1.0,26811,True,102.0,True,HIRAM,MO,750341.0,Populated Place,Wayne,37.1789407,-90.314833,37.1789407,-90.314833,Missouri,38.29739780113773,-92.40621321592816
HITT,HITT,MO,Scotland,1860.0,1914.0,True,3.0,26834,True,54.0,True,HITT,MO,735652.0,Populated Place,Scotland,40.563641,-92.2557391,40.563641,-92.2557391,Missouri,38.29739780113773,-92.40621321592816
HOBART,HOBART,MO,Lincoln,1897.0,1903.0,True,5.0,26859,True,6.0,True,HOBART,MO,740932.0,Populated Place,Lincoln,39.2108783,-91.0990299,39.2108783,-91.0990299,Missouri,38.29739780113773,-92.40621321592816
HOBSON,HOBSON,MO,Dent,1893.0,1954.0,True,1.0,26882,True,61.0,True,HOBSON,MO,719652.0,Populated Place,Dent,37.7555981,-91.6320958,37.7555981,-91.6320958,Missouri,38.29739780113773,-92.40621321592816
HOCKMAN,HOCKMAN,MO,Benton,1883.0,1909.0,True,4.0,26893,True,26.0,True,HOCKMAN,MO,741038.0,Populated Place,Benton,38.181972,-93.2699231,38.181972,-93.2699231,Missouri,38.29739780113773,-92.40621321592816
HOCOMO,HOCOMO,MO,Howell,1931.0,1981.0,True,1.0,26894,True,50.0,True,HOCOMO,MO,740933.0,Populated Place,Howell,36.6147841,-92.0040413,36.6147841,-92.0040413,Missouri,38.29739780113773,-92.40621321592816
HODGE,HODGE,MO,Lafayette,1888.0,1963.0,True,1.0,26898,True,75.0,True,HODGE,MO,730118.0,Populated Place,Lafayette,39.2236282,-93.6268817,39.2236282,-93.6268817,Missouri,38.29739780113773,-92.40621321592816
HOEBERVILLE,HOEBERVILLE,MO,St. Charles,1879.0,1914.0,True,4.0,26912,True,35.0,True,HOEBERVILLE,MO,756026.0,Populated Place,St. Charles,38.8631064,-90.8312424,38.8631064,-90.8312424,Missouri,38.29739780113773,-92.40621321592816
HOECKER,HOECKER,MO,Miller,1904.0,1921.0,True,3.0,26913,True,17.0,True,HOECKER,MO,740934.0,Populated Place,Miller,38.3319791,-92.2904574,38.3319791,-92.2904574,Missouri,38.29739780113773,-92.40621321592816
HOFFLIN,HOFFLIN,MO,Crawford,1903.0,1943.0,True,2.0,26922,True,40.0,True,HOFFLINS,MO,750353.0,Populated Place,Crawford,38.0958789,-91.3607041,38.0958789,-91.3607041,Missouri,38.29739780113773,-92.40621321592816
HOFFMAN,HOFFMAN,MO,Johnson,1892.0,1904.0,True,5.0,26923,True,12.0,True,HOFFMAN,MO,745168.0,Post Office,Johnson,38.9244544,-93.7602184,38.9244544,-93.7602184,Missouri,38.29739780113773,-92.40621321592816
HOGAN,HOGAN,MO,Iron,1880.0,1943.0,False,2.0,26936,True,63.0,True,HOGAN,MO,750360.0,Populated Place,Iron,37.5111603,-90.695954,37.5111603,-90.695954,Missouri,38.29739780113773,-92.40621321592816
HOLBERTS,HOLBERTS,MO,Crawford,1917.0,1918.0,True,6.0,26971,True,1.0,True,ROBERTS,MO,725399.0,Cemetery,Crawford,37.7972591,-91.3973605,37.7972591,-91.3973605,Missouri,38.29739780113773,-92.40621321592816
HOLLINSVILLE,HOLLINSVILLE,MO,Audrain,1896.0,1907.0,True,5.0,27048,True,11.0,True,HOLLENSVILLE,MO,759503.0,Post Office,Audrain,39.3130961,-91.9854493,39.3130961,-91.9854493,Missouri,38.29739780113773,-92.40621321592816
HOLLOW,HOLLOW,MO,St. Louis,1884.0,1904.0,True,5.0,27065,True,20.0,True,HOLLOW,MO,756188.0,Populated Place,St. Louis,38.5500532,-90.7081844,38.5500532,-90.7081844,Missouri,38.29739780113773,-92.40621321592816
HOLLYWOOD,HOLLYWOOD,MO,Dunklin,1898.0,1974.0,True,1.0,27115,True,76.0,True,HOLLYWOOD,MO,731585.0,Populated Place,Dunklin,36.0542356,-90.1862074,36.0542356,-90.1862074,Missouri,38.29739780113773,-92.40621321592816
HOLMAN,HOLMAN,MO,Webster,1903.0,1911.0,True,4.0,27126,True,8.0,True,HOLMAN,MO,740936.0,Populated Place,Webster,37.2731028,-93.0532354,37.2731028,-93.0532354,Missouri,38.29739780113773,-92.40621321592816
HOLMES PARK,HOLMES PARK,MO,Jackson,1890.0,1955.0,True,1.0,27147,True,65.0,True,HOLMES PARK,MO,719732.0,Populated Place,Jackson,38.9525065,-94.5357878,38.9525065,-94.5357878,Missouri,38.29739780113773,-92.40621321592816
HOLSTEIN,HOLSTEIN,MO,Warren,1855.0,1953.0,False,1.0,27163,True,98.0,True,HOLSTEIN,MO,731586.0,Populated Place,Warren,38.6553266,-91.1712616,38.6553266,-91.1712616,Missouri,38.29739780113773,-92.40621321592816
HOMELAND,HOMELAND,MO,Howell,1873.0,1895.0,False,5.0,27215,True,22.0,True,HOMELAND,MO,738506.0,Populated Place,Howell,36.6675609,-91.9193171,36.6675609,-91.9193171,Missouri,38.29739780113773,-92.40621321592816
HOMER,HOMER,MO,Atchison,1871.0,1881.0,True,6.0,27221,True,10.0,True,HOMER,MO,719748.0,School,Atchison,40.4222194,-95.3305351,40.4222194,-95.3305351,Missouri,38.29739780113773,-92.40621321592816
HOMER,HOMER,MO,Stone,1899.0,1911.0,True,4.0,27223,True,12.0,True,HOMER,MO,755654.0,Populated Place,Stone,36.5208983,-93.3960181,36.5208983,-93.3960181,Missouri,38.29739780113773,-92.40621321592816
HOMESTEAD,HOMESTEAD,MO,Carter,1897.0,1906.0,True,5.0,27231,True,9.0,True,HOMESTEAD,MO,740417.0,Populated Place,Carter,36.8189432,-90.7190089,36.8189432,-90.7190089,Missouri,38.29739780113773,-92.40621321592816
HONEY CREEK,HONEY CREEK,MO,Cole,1888.0,1893.0,True,5.0,27271,True,5.0,True,HONEY CREEK,MO,737972.0,Populated Place,Cole,38.4628106,-92.2418489,38.4628106,-92.2418489,Missouri,38.29739780113773,-92.40621321592816
HONEY CREEK,HONEY CREEK,MO,McDonald,1843.0,1871.0,True,5.0,27272,True,28.0,True,HONEY CREEK,MO,765614.0,Post Office,McDonald,36.5125756,-94.6113332,36.5125756,-94.6113332,Missouri,38.29739780113773,-92.40621321592816
HONEY GROVE,HONEY GROVE,MO,Worth,1863.0,1865.0,True,8.0,27274,True,2.0,True,HONEY GROVE,MO,743217.0,Cemetery,Worth,40.5584548,-94.437498,40.5584548,-94.437498,Missouri,38.29739780113773,-92.40621321592816
HONG,HONG,MO,Vernon,1882.0,1883.0,True,6.0,27286,True,1.0,True,HONG,MO,755635.0,Populated Place,Vernon,37.8950375,-94.416896,37.8950375,-94.416896,Missouri,38.29739780113773,-92.40621321592816
HOOKER,HOOKER,MO,Pulaski,1900.0,1955.0,True,1.0,27310,True,55.0,True,HOOKER,MO,750379.0,Populated Place,Pulaski,37.8600403,-92.0607194,37.8600403,-92.0607194,Missouri,38.29739780113773,-92.40621321592816
HOOVER,HOOVER,MO,Platte,1894.0,1899.0,True,5.0,27334,True,5.0,True,HOOVER,MO,719784.0,Populated Place,Platte,39.3688888,-94.6669021,39.3688888,-94.6669021,Missouri,38.29739780113773,-92.40621321592816
HOOVER,HOOVER,MO,Vernon,1881.0,1893.0,True,5.0,27335,True,12.0,True,HOOVER,MO,729970.0,Populated Place,Vernon,37.9719806,-94.5635664,37.9719806,-94.5635664,Missouri,38.29739780113773,-92.40621321592816
HOPE,HOPE,MO,Osage,1897.0,1974.0,True,1.0,27355,True,77.0,True,HOPE,MO,740938.0,Populated Place,Osage,38.5283776,-91.6712799,38.5283776,-91.6712799,Missouri,38.29739780113773,-92.40621321592816
HOPE CHAPEL,HOPE CHAPEL,MO,Atchison,1879.0,1882.0,True,7.0,27372,True,3.0,True,LONE CHAPEL,MO,721439.0,Church,Atchison,40.5627795,-95.5941564,40.5627795,-95.5941564,Missouri,38.29739780113773,-92.40621321592816
HOPEWELL,HOPEWELL,MO,Washington,1886.0,1978.0,True,1.0,27407,True,92.0,True,HOPEWELL,MO,719792.0,Populated Place,Washington,37.8875499,-90.7029064,37.8875499,-90.7029064,Missouri,38.29739780113773,-92.40621321592816
HOPEWELL ACADEMY,HOPEWELL ACADEMY,MO,Warren,1863.0,1906.0,True,4.0,27425,True,43.0,True,HOPEWELL ACADEMY,MO,731587.0,Populated Place,Warren,38.6886599,-91.1407046,38.6886599,-91.1407046,Missouri,38.29739780113773,-92.40621321592816
HOPING,HOPING,MO,Saline,1888.0,1907.0,True,5.0,27433,True,19.0,True,KOPING,MO,740033.0,Populated Place,Saline,38.960298,-93.129368,38.960298,-93.129368,Missouri,38.29739780113773,-92.40621321592816
HORD,HORD,MO,Callaway,1881.0,1895.0,True,3.0,27472,True,14.0,True,HORD,MO,753759.0,Populated Place,Callaway,38.6528187,-91.9612919,38.6528187,-91.9612919,Missouri,38.29739780113773,-92.40621321592816
HORINE,HORINE,MO,Jefferson,1916.0,1942.0,True,2.0,27482,True,26.0,True,HORINE,MO,736307.0,Populated Place,Jefferson,38.2667215,-90.4245658,38.2667215,-90.4245658,Missouri,38.29739780113773,-92.40621321592816
HORINE STATION,HORINE STATION,MO,Jefferson,1862.0,1916.0,False,2.0,27483,True,54.0,True,HORINE STATION,MO,736307.0,Populated Place,Jefferson,38.2667215,-90.4245658,38.2667215,-90.4245658,Missouri,38.29739780113773,-92.40621321592816
HORNET,HORNET,MO,Newton,1882.0,1902.0,True,5.0,27504,True,20.0,True,HORNET,MO,719841.0,Populated Place,Newton,36.9620087,-94.5571678,36.9620087,-94.5571678,Missouri,38.29739780113773,-92.40621321592816
HORSE CREEK,HORSE CREEK,MO,Barton,1858.0,1878.0,True,5.0,27523,True,20.0,True,HORSE CREEK,MO,729935.0,Populated Place,Barton,37.5278235,-94.1043876,37.5278235,-94.1043876,Missouri,38.29739780113773,-92.40621321592816
HORSE CREEK,HORSE CREEK,MO,Dade,1849.0,1858.0,True,7.0,27524,True,9.0,True,HORSE CREEK,MO,765602.0,Post Office,Dade,37.574488,-93.9843843,37.574488,-93.9843843,Missouri,38.29739780113773,-92.40621321592816
HORTENSE,HORTENSE,MO,Henry,1895.0,1901.0,True,5.0,27550,True,6.0,True,HORTENSE,MO,745062.0,Post Office,Henry,38.362244,-93.5960432,38.362244,-93.5960432,Missouri,38.29739780113773,-92.40621321592816
HORTON,HORTON,MO,Howell,1885.0,1886.0,True,6.0,27558,True,1.0,True,HORTON,MO,735095.0,Populated Place,Howell,36.8703349,-92.0740435,36.8703349,-92.0740435,Missouri,38.29739780113773,-92.40621321592816
HORTON,HORTON,MO,Vernon,1891.0,2002.0,True,1.0,27559,True,111.0,True,HORTON,MO,729904.0,Populated Place,Vernon,37.974757,-94.365228,37.974757,-94.365228,Missouri,38.29739780113773,-92.40621321592816
HOSERG,HOSERG,MO,Lawrence,1905.0,1968.0,True,1.0,27574,True,63.0,True,HOBERG,MO,719649.0,Populated Place,Lawrence,37.0697789,-93.8488183,37.0697789,-93.8488183,Missouri,38.29739780113773,-92.40621321592816
HOUCK,HOUCK,MO,Cape Girardeau,1886.0,1906.0,True,5.0,27595,True,20.0,True,HOUCK,MO,739929.0,Populated Place,Cape Girardeau,37.3008857,-89.7487057,37.3008857,-89.7487057,Missouri,38.29739780113773,-92.40621321592816
HOUGH,HOUGH,MO,New Madrid,1901.0,1929.0,True,3.0,27596,True,28.0,True,HOUGH,MO,731579.0,Locale,New Madrid,36.7117236,-89.4686869,36.7117236,-89.4686869,Missouri,38.29739780113773,-92.40621321592816
HOUSTON,HOUSTON,MO,Marion,1837.0,1856.0,True,6.0,27626,True,19.0,True,HOUSTON,MO,717570.0,Populated Place,Marion,39.8894881,-91.6976612,39.8894881,-91.6976612,Missouri,38.29739780113773,-92.40621321592816
HOWARD,HOWARD,MO,Jasper,1897.0,1903.0,True,5.0,27648,True,6.0,True,HOWARD,MO,719909.0,Cemetery,Jasper,37.1743504,-94.5544774,37.1743504,-94.5544774,Missouri,38.29739780113773,-92.40621321592816
HOWARD COURT HOUSE,HOWARD COURT HOUSE,MO,Howard,1817.0,1821.0,True,7.0,27666,True,4.0,True,HOWARD,MO,758499.0,Civil,Howard,39.1424975,-92.6962655,39.1424975,-92.6962655,Missouri,38.29739780113773,-92.40621321592816
HOWARD'S MILLS,HOWARD'S MILLS,MO,St. Clair,1854.0,1886.0,True,6.0,27671,True,32.0,True,HOWARDS MILL,MO,755904.0,Populated Place,St. Clair,37.8944782,-93.7546544,37.8944782,-93.7546544,Missouri,38.29739780113773,-92.40621321592816
HOWARDS RIDGE,HOWARDS RIDGE,MO,Ozark,1905.0,1978.0,True,1.0,27673,True,73.0,True,HOWARDS RIDGE,MO,719921.0,Populated Place,Ozark,36.528953,-92.3321038,36.528953,-92.3321038,Missouri,38.29739780113773,-92.40621321592816
HOWE,HOWE,MO,McDonald,1900.0,1905.0,True,5.0,27683,True,5.0,True,HOWE,MO,740293.0,Locale,McDonald,36.6670153,-94.1729873,36.6670153,-94.1729873,Missouri,38.29739780113773,-92.40621321592816
HOWELL,HOWELL,MO,St. Charles,1900.0,1917.0,True,3.0,27694,True,17.0,True,HOWELL,MO,756196.0,Populated Place,St. Charles,38.7431078,-90.6109566,38.7431078,-90.6109566,Missouri,38.29739780113773,-92.40621321592816
HOWES MILL,HOWES MILL,MO,Dent,1859.0,1957.0,False,1.0,27726,True,98.0,True,HOWES MILL,MO,765609.0,Post Office,Dent,37.6178234,-91.2918035,37.6178234,-91.2918035,Missouri,38.29739780113773,-92.40621321592816
HOWLAND,HOWLAND,MO,Putnam,1873.0,1932.0,True,2.0,27731,True,59.0,True,HOWLAND,MO,740942.0,Populated Place,Putnam,40.5347385,-92.9574259,40.5347385,-92.9574259,Missouri,38.29739780113773,-92.40621321592816
HUBBARD,HUBBARD,MO,Randolph,1886.0,1902.0,True,5.0,27758,True,16.0,True,HUBBARD,MO,740943.0,Populated Place,Randolph,39.5825297,-92.6929664,39.5825297,-92.6929664,Missouri,38.29739780113773,-92.40621321592816
HUBERT,HUBERT,MO,Wayne,1908.0,1918.0,True,4.0,27772,True,10.0,True,HUBERT,MO,740099.0,Locale,Wayne,37.0553298,-90.5145592,37.0553298,-90.5145592,Missouri,38.29739780113773,-92.40621321592816
HUCKABY,HUCKABY,MO,Polk,1905.0,1915.0,True,4.0,27781,True,10.0,True,HUCKABY,MO,739994.0,Populated Place,Polk,37.7894806,-93.249916,37.7894806,-93.249916,Missouri,38.29739780113773,-92.40621321592816
HUDDLESTON,HUDDLESTON,MO,Oregon,1855.0,1860.0,True,6.0,27787,True,5.0,True,HUDDLESTON,MO,735184.0,Populated Place,Oregon,36.727558,-91.4248601,36.727558,-91.4248601,Missouri,38.29739780113773,-92.40621321592816
HUDSON,HUDSON,MO,Bates,1867.0,1890.0,False,4.0,27797,True,23.0,True,HUDSON,MO,1891085.0,Post Office,Bates,38.2028037,-94.0904996,38.2028037,-94.0904996,Missouri,38.29739780113773,-92.40621321592816
HUFF,HUFF,MO,Franklin,1900.0,1909.0,True,4.0,27831,True,9.0,True,HUFF,MO,730666.0,Populated Place,Franklin,38.2436626,-90.8854131,38.2436626,-90.8854131,Missouri,38.29739780113773,-92.40621321592816
HUGGINSVILLE,HUGGINSVILLE,MO,Gentry,1855.0,1890.0,True,4.0,27854,True,35.0,True,HUGGINSVILLE,MO,719967.0,School,Gentry,40.2780491,-94.456348,40.2780491,-94.456348,Missouri,38.29739780113773,-92.40621321592816
HUGHES,HUGHES,MO,Nodaway,1872.0,1901.0,True,5.0,27857,True,29.0,True,HUGHES,MO,767088.0,Civil,Nodaway,40.198422,-94.9986986,40.198422,-94.9986986,Missouri,38.29739780113773,-92.40621321592816
HUGO,HUGO,MO,Camden,1914.0,1943.0,True,2.0,27882,True,29.0,True,HUGO,MO,729753.0,Populated Place,Camden,37.9953134,-92.6590713,37.9953134,-92.6590713,Missouri,38.29739780113773,-92.40621321592816
HUGO,HUGO,MO,Montgomery,1888.0,1903.0,True,5.0,27883,True,15.0,True,HUGO,MO,744460.0,School,Montgomery,38.8534035,-91.4439978,38.8534035,-91.4439978,Missouri,38.29739780113773,-92.40621321592816
HULDA,HULDA,MO,Benton,1904.0,1916.0,True,3.0,27897,True,12.0,True,HILDA,MO,740438.0,Populated Place,Benton,38.3630794,-93.178535,38.3630794,-93.178535,Missouri,38.29739780113773,-92.40621321592816
HULSEY,HULSEY,MO,Washington,1890.0,1916.0,True,4.0,27924,True,26.0,True,HULSEY,MO,736676.0,Populated Place,Washington,38.1803269,-91.036806,38.1803269,-91.036806,Missouri,38.29739780113773,-92.40621321592816
HULSTON,HULSTON,MO,Dade,1895.0,1904.0,True,5.0,27926,True,9.0,True,HULSTON,MO,739495.0,Populated Place,Dade,37.4544886,-93.7327083,37.4544886,-93.7327083,Missouri,38.29739780113773,-92.40621321592816
HUMBLE,HUMBLE,MO,Vernon,1888.0,1891.0,True,3.0,27935,True,3.0,True,HUMBLE,MO,729904.0,Populated Place,Vernon,37.974757,-94.365228,37.974757,-94.365228,Missouri,38.29739780113773,-92.40621321592816
HUNT,HUNT,MO,Butler,1910.0,1913.0,True,3.0,27973,True,3.0,True,HUNT,MO,735303.0,School,Butler,36.7344998,-90.2762166,36.7344998,-90.2762166,Missouri,38.29739780113773,-92.40621321592816
HUNTER,HUNTER,MO,Carter,1889.0,1976.0,True,1.0,27983,True,87.0,True,HUNTER,MO,750422.0,Populated Place,Carter,36.8906086,-90.8490124,36.8906086,-90.8490124,Missouri,38.29739780113773,-92.40621321592816
HUNTERVILLE,HUNTERVILLE,MO,Stoddard,1903.0,1932.0,False,2.0,28009,True,29.0,True,HUNTERVILLE,MO,729754.0,Populated Place,Stoddard,36.8206086,-89.8075856,36.8206086,-89.8075856,Missouri,38.29739780113773,-92.40621321592816
HUNTINGDALE,HUNTINGDALE,MO,Henry,1856.0,1907.0,True,4.0,28011,True,51.0,True,HUNTINGDALE,MO,720023.0,Populated Place,Henry,38.4766848,-93.8171593,38.4766848,-93.8171593,Missouri,38.29739780113773,-92.40621321592816
HUNTINGTON,HUNTINGTON,MO,Ralls,1878.0,1969.0,True,1.0,28016,True,91.0,True,HUNTINGTON,MO,720024.0,Populated Place,Ralls,39.6614322,-91.5987682,39.6614322,-91.5987682,Missouri,38.29739780113773,-92.40621321592816
HUNTSDALE,HUNTSDALE,MO,Boone,1892.0,1953.0,True,1.0,28044,True,61.0,True,HUNTSDALE,MO,720025.0,Populated Place,Boone,38.9117021,-92.4724075,38.9117021,-92.4724075,Missouri,38.29739780113773,-92.40621321592816
HURLINGEN,HURLINGEN,MO,Buchanan,1881.0,1901.0,False,5.0,28080,True,20.0,True,HURLINGEN,MO,740951.0,Populated Place,Buchanan,39.798329,-94.6366257,39.798329,-94.6366257,Missouri,38.29739780113773,-92.40621321592816
HURON,HURON,MO,Polk,1897.0,1918.0,True,4.0,28082,True,21.0,True,HURON,MO,720030.0,Populated Place,Polk,37.715871,-93.3532515,37.715871,-93.3532515,Missouri,38.29739780113773,-92.40621321592816
HURRICANE,HURRICANE,MO,Bollinger,1894.0,1942.0,True,2.0,28093,True,48.0,True,HURRICANE,MO,750425.0,Populated Place,Bollinger,37.4161668,-90.01205,37.4161668,-90.01205,Missouri,38.29739780113773,-92.40621321592816
HURRICANE,HURRICANE,MO,Carroll,1869.0,1873.0,True,7.0,28094,True,4.0,True,HURRICANE,MO,766413.0,Civil,Carroll,39.5720183,-93.3459924,39.5720183,-93.3459924,Missouri,38.29739780113773,-92.40621321592816
HURST,HURST,MO,Texas,1900.0,1919.0,True,4.0,28123,True,19.0,True,HURST,MO,740139.0,Populated Place,Texas,37.2367168,-92.086824,37.2367168,-92.086824,Missouri,38.29739780113773,-92.40621321592816
HUSKEY,HUSKEY,MO,Bollinger,1887.0,1907.0,False,5.0,28140,True,20.0,True,HUSKEY,MO,736166.0,Populated Place,Bollinger,37.3194977,-89.8875992,37.3194977,-89.8875992,Missouri,38.29739780113773,-92.40621321592816
HUTCHISON,HUTCHISON,MO,Ralls,1887.0,1906.0,True,5.0,28161,True,19.0,True,HUTCHISON,MO,729324.0,Populated Place,Ralls,39.3458738,-91.6426595,39.3458738,-91.6426595,Missouri,38.29739780113773,-92.40621321592816
